"id","referer","url","name","area","zip_code","address","phone_number","business_hours","introduction","height"
"8828","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3297/","八幡神社（匝瑳市）","千葉県","289-2125","千葉県匝瑳市西小笹1031番地","0479-72-5541","-","-","6"
"8829","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3293/","八幡神社（習志野市）","千葉県","275-0011","千葉県習志野市大久保四丁目4番27号","047-472-7213","-","-","24"
"8830","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3292/","八幡神社（香取市）","千葉県","287-0066","千葉県香取市堀之内2024番地","0478-54-6350","-","-","5"
"8831","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3291/","八幡神社（成田市）","千葉県","289-0124","千葉県成田市西大須賀1426番地","0478-96-2685","-","-","5"
"8832","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3287/","日月神社","千葉県","298-0005","千葉県いすみ市新田790番地","0470-62-9429","-","-","25"
"8833","https://shrine.mobi/area/kanto/chiba/12","https://shrine.mobi/area/kanto/chiba/3286/","西坂神社","千葉県","287-0063","千葉県香取市西坂424番地","0478-54-4113","-","-","31"
"8834","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1234/","池袋水天宮","東京都","170-0013","東京都豊島区東池袋1-50-23","-","-","文政元年（1818年）、藩主有馬頼徳の時代に参勤交代で江戸へ参上している間も郷里の天候に不安を抱いていたことから、江戸の藩邸内（港区赤羽）に分霊して、郷里の五穀豊穣を願った。その後、明治維新を経て水天宮は赤羽から青山へ、青山から現在の日本橋に鎮座されるようになる。昭和3年（1928年）に池袋の有志の人々が池袋の繁栄を願い日本橋の水天宮から分霊し祀ったのが、池袋水天宮の始まりとされる。","32"
"8835","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1233/","池洲神社","東京都","103-0012","東京都中央区日本橋堀留町2-4","-","-","-","4"
"8836","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1232/","飯倉熊野神社","東京都","106-0041","東京都港区麻布台2-2-14","03-3589-6008","-","養老年間（717～724年）に勧請されたとされるが、具体的な創建時期は不明となっている。文明年間（1469～1487年）には太田道灌によって再興され、現在に至る。江戸時代は寛永寺支配下の許にあったとされる。","15"
"8837","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1231/","新井大鳥神社","東京都","165-0026","東京都中野区新井4","-","-","新井天神北野神社の境内社","35"
"8838","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1230/","綾瀬稲荷神社","東京都","120-0005","東京都足立区綾瀬4-9-26","03-3606-2512","-","慶長19甲寅年正月（1614年）に氏子が浄財を出し合い伏見稲荷よりご分霊を勧請申し上げて、西向きに社殿を造立したと伝えられる。","0"
"8839","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1229/","あづま稲荷神社","東京都","104-0061","東京都中央区銀座5-9","-","-","戦後、復興後のあづま通り・三原小路に火災が続発する。町内の者は不思議に思い調査したところ、この一角にお稲荷さんが祀られていたことが判明。そこで町内一同相談し、京都伏見稲荷講中をつくり、あづま稲荷大明神と命名。京都伏見稲荷大社にお参りし御霊を勧請し、氏神様、山王日枝神社に御祈祷を願い、現在地に鎮座した。すると、以後全く火事にあわず、霊験あらかたに今日に至っている。","3"
"8840","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1228/","愛宕神社（東京都足立区）","東京都","120-0012","東京都足立区青井1-16-13","03-3852-0507","-","平田家の屋敷神であったものが地区の神社となった。","0"
"8841","https://shrine.mobi/area/kanto/tokyo/11","https://shrine.mobi/area/kanto/tokyo/1227/","愛宕神社（東京都港区）","東京都","105-0002","東京都港区愛宕1-5-3","03-3431-0327","-","-","24"
"8842","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1921/","子守神社","神奈川県","248-0027","神奈川県鎌倉市笛田5-34-6","0467-22-3251","-","-","38"
"8843","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1919/","小杉神社","神奈川県","211-0068","神奈川県川崎市中原区小杉御殿町1ｰ1010","044-422-3271","-","武蔵風土記稿によると、正徳（1711年～1716年）の頃までは村のはずれ多摩川の傍にあり、成就院の管轄にあったが、多摩川の決壊によってその地を失い、神明の社に併せ祀った』とある。昭和26年（1951年）に杉山神社、神明神社及び総社権現の三社を合祀して「小杉神社」と改称した。","10"
"8844","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1918/","五所神社","神奈川県","248-0013","神奈川県鎌倉市材木座2-9-1","0467-22-3347","-","元々、当地は乱橋村と材木座村とに分かれていたという。そして、それぞれ乱橋村には三島神社、八雲神社、金刀比羅社の三社が鎮座し、材木座村には諏訪社と視女八坂社の二社が鎮座していたが、明治41年に、三島神社を中心に合祀され、現在に至る。","15"
"8845","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1917/","五社稲荷神社","神奈川県","247-0051","神奈川県鎌倉市岩瀬1399","0467-47-4798","-","建久年間（1190年～1198年）に、常陸国（茨城県）佐竹氏の家人であり、武勇で誇った岩瀬与一太郎によって奉齋されたことに始まる。","15"
"8846","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1916/","腰掛神社","神奈川県","253-0008","神奈川県茅ヶ崎市芹沢2169","0467-51-0908","-","当社は、日本武尊が東征の際にこの地で石に腰掛けて大山を眺めて休憩したという伝説に由来している。その後、村人たちが日本武尊を偲び、その石を御神体として社を建てたのが腰掛神社の始まりと伝えられる。","32"
"8847","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1915/","荒神神社","神奈川県","251-0016","神奈川県藤沢市弥勒寺596","045-311-5401","-","-","13"
"8848","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1913/","熊野神社（足柄下郡箱根町）","神奈川県","250-0311","神奈川県足柄下郡箱根町湯本614","0465-22-2250","-","社記によれば、当地が箱根湯本始まりの地であり、当社は、「ゆや（湯谷）権現」として、温泉地の守護神として祀られたとあるが、具体的なことは不明となる。","117"
"8849","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1912/","熊野神社（川崎市幸区北加瀬）","神奈川県","212-0057","神奈川県川崎市幸区北加瀬1-13-2","044-599-1690","-","新編武蔵風土記稿によれば、天正15年（1587年）、北条左京太夫氏直により創建されたと伝えられるが、他の記録によると、それ以前からの存在を指摘されている。元は二ノ宮、三ノ宮と三社が鎮座していたが、明治42年に二ノ宮、三ノ宮と村内の山崎、原、西の各稲荷を合祀した。大正12年には、関東大震災に罹災したため、応急修理を経て昭和７年九月に改築され、現在に至る。","30"
"8850","https://shrine.mobi/area/kanto/kanagawa/11","https://shrine.mobi/area/kanto/kanagawa/1911/","熊野神社（鎌倉市大船）","神奈川県","247-0056","神奈川県鎌倉市大船2033","0467-47-4798","-","当社の創建時期などは不明となるが、寿永2年（1183年）に院宣を下し安房国群房庄を社領に寄進したとあることからそれ以前のものとされる。","38"
"8851","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4243/","八幡神社（比企郡ときがわ町番匠）","埼玉県","355-0354","埼玉県比企郡ときがわ町番匠630-1","-","-","-","77"
"8852","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4229/","愛宕神社（秩父市大野原）","埼玉県","368-0005","埼玉県秩父市大野原339","0494-23-5747","-","-","208"
"8853","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/2115/","三輪神社（入間市）","埼玉県","358-0035","埼玉県入間市中神345","04-2936-1545","-","承平6年（936年）の秋、藤原秀郷（ふじわらのひでさと）が付近を通ったところ、琵琶の音を聞く。すると、そこには翁がいて自身を宇賀彦宇賀姫と言い、五穀を守護してまわり此の地にやって来たと告げる。秀郷は、それを尊い神と信じ、社殿を創建したとの言い伝えが残っている。","138"
"8854","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4067/","丸山稲荷神社","埼玉県","350-1301","埼玉県狭山市青柳241","-","-","-","45"
"8855","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4060/","笹井白鬚神社","埼玉県","350-1327","埼玉県狭山市笹井大字1962","04-2952-4930","-","-","69"
"8856","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4259/","金刀比羅神社（比企郡ときがわ町）","埼玉県","355-0342","埼玉県比企郡ときがわ町玉川","-","-","-","110"
"8857","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4143/","秩父今宮神社・八大龍王宮","埼玉県","368-0043","埼玉県秩父市中町16-10","0494-22-3386","-","-","228"
"8858","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4082/","下ノ氷川神社","埼玉県","353-0003","埼玉県志木市下宗岡4-7-43","049-251-7520","-","-","5"
"8859","https://shrine.mobi/area/kanto/saitama/11","https://shrine.mobi/area/kanto/saitama/4293/","秋葉神社（所沢市三ヶ島）","埼玉県","359-1164","埼玉県所沢市三ヶ島5-1308-5近辺","-","-","-","114"
"8860","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3290/","八幡社（佐倉市）","千葉県","285-0867","千葉県佐倉市八幡台二丁目1番1号","043-487-7033","-","-","29"
"8861","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3285/","丹生神社（習志野市）","千葉県","275-0026","千葉県習志野市谷津一丁目23番3号","047-472-7638","-","-","9"
"8862","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3284/","莫越山神社","千葉県","299-2526","千葉県南房総市沓見253番地","0470-46-2362","-","-","38"
"8863","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3283/","長谷神社","千葉県","297-0063","千葉県茂原市長谷568番地","0475-24-5901","-","-","37"
"8864","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3317/","廣幡八幡宮","千葉県","277-0033","千葉県柏市増尾895番地","04-7173-8081","-","-","15"
"8865","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3316/","姫宮神社","千葉県","277-0803","千葉県柏市小青田433番地","04-7154-7377","-","-","10"
"8866","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3315/","人見神社","千葉県","299-1147","千葉県君津市人見892番地","0439-52-0093","-","-","63"
"8867","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3313/","東神社","千葉県","299-2857","千葉県鴨川市東522番地","04-7092-9231","-","-","193"
"8868","https://shrine.mobi/area/kanto/chiba/11","https://shrine.mobi/area/kanto/chiba/3311/","日吉神社（東金市）","千葉県","283-0815","千葉県東金市大豆谷860番地","0475-52-0390","-","-","71"
"8869","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1503/","大宮八幡宮","東京都","1680061","東京都杉並区大宮2-3-1","03-3311-0105","-","鎮守府将軍源頼義公が前九年の役に赴く途中、この地で八条の白雲の瑞祥（めでたい兆し）を見る。そして、無事に奥州平定をし凱旋した折、康平6年（1063年）、京都・石清水八幡宮の御分霊を勧請し創建したことに始まる。","44"
"8870","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1224/","朝日稲荷神社","東京都","104-0061","東京都中央区銀座3-8-12","-","-","-","4"
"8871","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1223/","アクアシティお台場神社","東京都","135-0091","東京都港区台場1-7-1アクアシティお台場屋上","-","-","芝大神宮より分霊を勧請し、創建された。","3"
"8872","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1222/","阿伎留神社","東京都","190-0164","東京都あきる野市五日市1081","042-596-0560","-","-","195"
"8873","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1221/","秋葉神社（北青山）","東京都","107-0061","東京都港区北青山3-5-26","-","-","-","31"
"8874","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1220/","赤坂氷川神社","東京都","106-0046","東京都港区赤坂6-10-12","03-3583-1935","-","天歴5年（951年）に武州豊島郡人次ヶ原（俗称：古呂故ヶ岡・赤坂4丁目一ツ木台地）に祀られたことに始まる。約100年後の治歴2年（1066年）に関東に大旱魃が発生し降雨を祈るとその霊験があり、以来よく祭事が行われるようになった。江戸時代でも、幕府の尊信は篤く、八代将軍徳川吉宗公が享保元年（1716年）に将軍職を継ぐに至り、同14年（1729年）には老中岡崎城主水野忠之に命じ、現在地（豊島郡赤坂今井台）に現社殿を造営した。そして、翌15年（1730年）4月26日、一ツ木台地から現在地への遷宮が行われ、28日、将軍直々の御参拝があった。以来14代家茂公まで歴代の朱印状（※港区文化財）が下附され、一層の御神徳を高め、開運・厄除・良縁の鎮守神として尊崇を深められた。","20"
"8875","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1219/","赤坂王子稲荷神社","東京都","107-0052","東京都港区赤坂8-11-27","-","-","昭和37年（1962年）乃木神社の隣にあり、乃木夫妻が崇敬していた王子稲荷神社から勧請した。","28"
"8876","https://shrine.mobi/area/kanto/tokyo/10","https://shrine.mobi/area/kanto/tokyo/1546/","上目黒天祖神社","東京都","153-0051","東京都目黒区上目黒2-32-15","03-3719-4301","-","-","25"
"8877","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1910/","熊野神社（鎌倉市浄明寺）","神奈川県","248-0003","神奈川県鎌倉市浄明寺3-8-55","0467-22-3347","-","当社の創建時期などは不明となるが、応永年間（1394年～1427年）及び永正年間（1504年～1520年）に社殿を再建したことが伝えられていることからそれ以前からの古社であることが推定される。","60"
"8878","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1908/","熊野神社（藤沢市大庭）","神奈川県","251-0861","神奈川県藤沢市大庭5429-2","0466-24-5590","-","-","14"
"8879","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1907/","熊野新宮","神奈川県","248-0023","神奈川県鎌倉市極楽寺2ｰ3ｰ1","0467-22-3251","-","文永6年（1249年）4月に創建された「忍性菩薩行伏略頌」にある。","34"
"8880","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1906/","九頭龍神社本宮","神奈川県","250-0522","神奈川県足柄下郡箱根町元箱根防ヶ沢（箱根樹木園内）","0460-83-7123","-","当社の由緒は、当地の龍神信仰の聖地として語られる伝承に基づいている。その伝承とは、その昔、芦ノ湖近辺には9つの頭を持った毒龍がいたとされ、当地では毎年、若い娘を生け贄として差し出されていたという。当時、箱根山で修業をしていた万巻上人（まんがんしょうにん）はこれを聞きつけ、毒龍の調伏に乗り出し、生け贄の代わりに三斗三升三合三勺の赤飯を21日間の祈祷満願の日前日6月13日に捧げることを誓い、湖畔で経文を唱え、箱根大神の力をお借りし毒龍を正したところ、毒龍は寳珠并に錫杖を捧げて帰依し、龍神となり当地の守り神となったという。この為、当社の月次祭が13日で、例祭が、6月13日になっているのは、この為だという。","739"
"8881","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1914/","京浜伏見稲荷神社","神奈川県","211-0004","神奈川県川崎市中原区新丸子東2-980","044-411-4110","-","初代宮司、冨澤冠受大人之命（とみざわかんじゅうしのみこと、1905～1978年）が昭和26年（1951年）に京都伏見稲荷の神示により創建したとされる。","7"
"8882","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1905/","葛原岡神社","神奈川県","247-0063","神奈川県鎌倉市梶原5-9-1","0467-45-9002","-","明治天皇は俊基卿の足跡を明治維新の先駆けとして深く追慕され、明治17年（1884年）の勅旨をもって従三位を追贈され、同20年（1887年）に最期の地であるここ葛原岡に俊基卿を御祭神として神社を創建、宮内省よりの下賜金をもって御社殿を造営、鎮座祭が執り行われた。以来、鎌倉由比ヶ浜の総鎮守として、また「建武の中興」への道を開かれたことから「開運の神様」、また文章博士として優れた能力発揮されたことから「学問の神様」として、今日でも広く全国各地より篤く崇敬されている。","84"
"8883","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1904/","久地神社","神奈川県","213-0032","神奈川県川崎市高津区久地1-39-1","044-822-3776","-","江戸時代までは赤城社と呼ばれ、武を司る毘沙門天と財を司る弁財天をお祀りしていたと云われているが、その創始の詳細は不明となる。明治の神仏分令離によりこれら御神体は近隣寺院に遷され、浄元寺から離れて御祭神を天照大神と改め、社名を久地神社と改めた。","21"
"8884","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1903/","鵠沼伏見稲荷神社","神奈川県","251-0037","神奈川県藤沢市鵠沼海岸5-11-17","0466-36-5803","-","昭和18年（1943年）5月12日、京都市伏見の旧官弊大社伏見稲荷大社の御分霊を勧請して創建された。","6"
"8885","https://shrine.mobi/area/kanto/kanagawa/10","https://shrine.mobi/area/kanto/kanagawa/1902/","鵠沼皇大神宮","神奈川県","251-0021","神奈川県藤沢市鵠沼神明2-11-5","0466-24-5590","-","大同3年（808年）に、現在地付近に延喜式内社と言われる石楯尾（いはだてを）神社が創建され、天長9年（832年）にその鎮座地に創建当社が造営されたというが、正確なところは不明となる。","10"
"8886","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/4103/","神明神社（草加市谷塚上町）","埼玉県","340-0024","埼玉県草加市谷塚上町231-1","-","-","-","3"
"8887","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/4126/","氷川神社（秩父市三峰）","埼玉県","369-1902","埼玉県秩父市三峰20近辺","-","-","-","1"
"8888","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/4114/","旭神社（氷川神社）","埼玉県","340-0052","埼玉県草加市金明町1332","048-935-1345","-","-","4"
"8889","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/3743/","長井神社","埼玉県","360-0216","埼玉県熊谷市西野522","-","-","-","27"
"8890","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/4146/","即道神社","埼玉県","369-1802","埼玉県秩父市荒川上田野975","-","-","-","272"
"8891","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/3910/","切敷稲荷神社","埼玉県","330-0855","埼玉県さいたま市大宮区上小町196付近","-","-","-","13"
"8892","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/3925/","南方神社","埼玉県","331-0811","埼玉県さいたま市北区吉野町2-25-4","048-641-0137","-","-","15"
"8893","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/3909/","浅間稲荷神社","埼玉県","330-0842","埼玉県さいたま市大宮区浅間町2","-","-","-","11"
"8894","https://shrine.mobi/area/kanto/saitama/10","https://shrine.mobi/area/kanto/saitama/3941/","道場天満宮","埼玉県","338-0835","埼玉県さいたま市桜区道場3-15-1近辺","-","-","-","8"
"8895","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3312/","日吉神社","千葉県","292-0815","千葉県木更津市大久保73番地","0439-52-4743","-","-","27"
"8896","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3309/","日枝神社（市川市）","千葉県","272-0143","千葉県市川市相之川1-2-19","047-357-3340","-","-","1"
"8897","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3307/","八幡大神（旭市琴田）","千葉県","289-2502","千葉県旭市琴田3240番地","0479-63-1260","-","-","5"
"8898","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3304/","八幡神社（野田市）","千葉県","278-0025","千葉県野田市今上1977番地","04-7155-1333","-","-","5"
"8899","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3303/","八幡神社（南房総市）","千葉県","299-2501","千葉県南房総市珠師ケ谷546番地","0470-46-2539","-","-","33"
"8900","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3301/","八幡神社（長生郡）","千葉県","297-0133","千葉県長生郡長南町豊原349番地","0475-24-4072","-","-","44"
"8901","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3300/","八幡神社（鎌ケ谷市）","千葉県","273-0113","千葉県鎌ケ谷市道野辺中央五丁目6番25号","047-444-7169","-","-","25"
"8902","https://shrine.mobi/area/kanto/chiba/10","https://shrine.mobi/area/kanto/chiba/3329/","八重垣神社","千葉県","289-2144","千葉県匝瑳市八日市場イ2940番地","043-485-8471","-","-","10"
"8903","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/636/","天神社 (西東京市)","東京都","202-0003","東京都西東京市北町6-7-19","-","-","天神社はその昔、三十番神社と呼ばれていた。しかし、天正年間（1573～91年）の頃、下保谷の鎮守さまを、日蓮宗徒が三十番神（日替わりで割り当てられた30人の日本の神様）を祀る神社として改修された。同時に、北野大明神（菅原道真）が配列されていたため、境内には、摂社として、菅原道真石像を御神体とする天神社が祀られていた。しかし、明治元年(1868年)の神仏分離令により、三十番神信仰は禁止になったため、氏子たちによって、菅原道真石像が本殿に移され、天神社と改称した。
","51"
"8904","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/144/","王子稲荷神社","東京都","114-0021","東京都北区岸町1-12-26","03-3907-3032","-","今から 1000年の昔「岸稲荷」と称して、この地にまつられたお社で、社記に平年中に源頼義、奥州追討の湖り、深く当社を信仰し関束 稲荷総司と崇むと、伝えており、1060年の平安朝中頃には相当の社格を有 していたものと考えられる。元亨2年（1322年〉に近隣の地 に領主豊島氏が、紀州の熊野神社 を勧請し王子神社を祀った処から 地名も王子と改まり、当社も王子 稲荷神社と改称された。江戸時代は、所謂「神仏習合時代」で、当社の御祭神についても、新編武蔵風土記、江戸名所図絵等に 「本地は聖観世音、薬師如来、陀択尼天なり」と記されている。明治維新まで 禅夷山東光院金輪寺が別当として 王子権現（王子神社)と共に管掌し 住民は「王子両社」と称して等しく、氏神として崇めて来た。現在は明治政府の神仏分離政策に より廃仏棄釈が行なわれ、金輪寺 そのものは二坊を残して廃寺となっている。
","12"
"8905","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/485/","水天宮 (東京都中央区)","東京都","103-0014","東京都中央区日本橋蛎殻町二丁目4番1号","03-3666-7195","開場時間：8:00-17:00","平清盛の孫にあたる安徳天皇は、源氏に追われ都から西方へ逃がれるものの、壇ノ浦（山口県下関市）の合戦にて、源氏の軍船に取り囲まれ、祖母二位の尼の胸に抱かれたまま、母の建礼門院と共に入水し果てる（享年8歳）。その後、生き延びた官女、按察使局（あぜちのつぼね）は、九州は筑後川に辿り着き、二位の尼のお告げにより、川のほとりに小さな祠を建て、安徳天皇とその一族の霊を慰める日々を送った。これが水天宮の起源と伝えられる。江戸時代になると、参勤交代により、その領主を離れる藩主たちが、その間の参拝出来ないことから、第九代頼徳公によって、水天宮を久留米から分霊をして、江戸屋敷内（現在の港区）に祀ったことから、東京水天宮が始まったとされる（文政元年）。
","2"
"8906","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/406/","金刀比羅宮 (東京都港区)","東京都","105-0001","東京都港区虎ノ門1丁目2番7号","03-3501-9355","-","当宮は万治3年（1660年）に讃岐国丸亀初代藩主であった京極高和（きょうごくたかかず）が、その藩領内である象頭山に鎮座する、金刀比羅宮(本宮)の御分霊を当時藩邸があった芝・三田の地に勧請したことに始まる。そして、延宝7年（1679年）には、2代目藩主となる京極高豊（きょうごくたかとよ）の代に現在の虎ノ門（江戸城の裏鬼門にあたる）に遷座したという。それ以降、江戸市民の熱烈なる要請に応え、毎月10日に限り邸内を開き、参拝を許可することとなったという。当時は“金毘羅大権現”と称されていましたが、明治2年（1869年）に、神仏分離の神祇官の沙汰により事比羅神社に、明治22年（1889年）には金刀比羅宮に社号を改称し現在に至る。
","8"
"8907","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/534/","諏訪神社 (新宿区)","東京都","169-0075","東京都新宿区高田馬場1-12-6","03-3209-3835","-","弘仁年間（810 - 824年）の創建と伝えられ、小野篁により大国主命・事代主命を祀ったのがはじまりとされる。松原神社と命名されたが、徳川義直により諏訪神社と改名。 かつては付近一帯が当神社にちなみ諏訪町（すわちょう）と呼ばれていたが、住居表示による町名変更により、地名としては消滅した。
","25"
"8908","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/633/","菅原神社 (板橋区)","東京都","175-0094","東京都板橋区成増5-3-23","-","-","創建は不詳となるが、旧成増村の鎮守として鎮座してきた。江戸時代の新編武蔵風土記によれば、当社は「山王社」と記されており、石造手水鉢には「自在天神」とある。「自在天神」とはインドのシヴァ神を漢訳した「大自在天」からきたもので、「天神様」と同じく暴風雷電を司ることから習合したと言われている。
","25"
"8909","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/501/","須賀神社（東京都台東区）","東京都","111-0051","東京都台東区浅草橋2-29-16","03-3851-7044","-","推古天皇9年(601年)の夏､この地に疫病が流行するが､この辺りの森にあった牛頭天王を祭った祠(ほこら)に、病気平癒を祈ると､たちどころに快気したと言われてる。また｢天王塚碑文｣､｢求涼雑記｣､｢江戸名所図会｣､｢新板御祭礼双六｣などにも登場し､江戸時代には　祇園社､蔵前牛頭天王､団子天王､笹団子天王､などと呼ばれ､経済力のある氏子の札差らに支えられた。そして明治時代の神仏分離令により､天台宗東叡山寛永寺真鏡山宝現院大円寺より分離され　須賀神社と改名される。社殿は、関東大震災の災失､第二次世界大戦の焼失を受けたが、 昭和36年に、現在の鉄筋コンクリート製の社殿が造営された。
","2"
"8910","https://shrine.mobi/area/kanto/tokyo/9","https://shrine.mobi/area/kanto/tokyo/500/","須我神社（東京都新宿区）","東京都","160-0018","東京都新宿区須賀町5","03-3351-7023","ご祈祷受付時間　9：00～17：00","赤坂一ツ木村の清水谷にあった稲荷神社を、寛永11年（1634年）に江戸城外堀普請のため四谷に移したものとされる。寛永20年（1643年）に神田明神社より須佐之男命を合祀。明治維新までは四谷天王社と呼ばれていたが、明治元年（1868年）に須賀神社と改称された。
","30"
"8911","https://shrine.mobi/area/kanto/kanagawa/9","https://shrine.mobi/area/kanto/kanagawa/1901/","北野神社","神奈川県","247-0066","神奈川県鎌倉市山崎736","0467-22-3251","-","暦応年間（1338年～1342年）に、臨済宗の禅僧である夢窓疎石（むそうそせき）が、京都の北野天神社より御分霊を勧請したことに始まるという。貞治元年（1362年）12月には、円覚寺塔頭黄院主が当社を再建した。その後、岩瀬村の五所明神に合祀されていた相殿の牛頭天王は延宝年間（1673年～1681年）に、神託により当社に合祀されたという。","56"
